"symbol","ensembl_ID","User_ID","baseMean","DRS-RL_log2FC","DRS-RL_adjPval","Processed data:","search_label","AL0D_1_GLbulkRNAseq_sub","AL0D_2_GLbulkRNAseq_sub","AL0D_3_GLbulkRNAseq_sub","AL0D_5_GLbulkRNAseq_sub","AL0R_1_GLbulkRNAseq_sub","AL0R_2_GLbulkRNAseq_sub","AL0R_3_GLbulkRNAseq_sub","AL0R_4_GLbulkRNAseq_sub","AL40D_1_GLbulkRNAseq_sub","AL40D_2_GLbulkRNAseq_sub","AL40D_3_GLbulkRNAseq_sub","AL40D_5_GLbulkRNAseq_sub","AL40R_1_GLbulkRNAseq_sub","AL40R_2_GLbulkRNAseq_sub","AL40R_3_GLbulkRNAseq_sub","AL40R_4_GLbulkRNAseq_sub","W0D_1_GLbulkRNAseq_sub","W0D_2_GLbulkRNAseq_sub","W0D_3_GLbulkRNAseq_sub","W0D_4_GLbulkRNAseq_sub","W0R_1_GLbulkRNAseq_sub","W0R_2_GLbulkRNAseq_sub","W0R_3_GLbulkRNAseq_sub","W0R_5_GLbulkRNAseq_sub","W40D_1_GLbulkRNAseq_sub","W40D_2_GLbulkRNAseq_sub","W40D_4_GLbulkRNAseq_sub","W40D_5_GLbulkRNAseq_sub","W40R_2_GLbulkRNAseq_sub","W40R_4_GLbulkRNAseq_sub","W40R_5_GLbulkRNAseq_sub"
"BRA011642","BRA011642","BRA011642",74.0262937986256,-0.00867924400829128,0.995956089565645,"","BRA011642",6.69233011720824,5.89410462097769,6.56053492512521,6.68828273658,5.53836109033476,4.70536513752822,6.73513880894893,6.54303079785562,6.0663073562753,5.52206396746801,5.88915614895778,6.41698908747574,6.72428829294586,4.30052786740272,5.06599303690247,6.57425256268246,6.23118071374479,5.68743573351025,4.18094148032154,6.45303036581439,6.35716582303631,5.55033653117337,5.474741023035,7.23160272990135,6.99141138858853,7.41216612595623,6.50092364435326,4.78195756666291,5.42259771036024,5.95789090430369,7.62543264211458
"BRA013206","BRA013206","BRA013206",161.358665678284,-0.589533474246041,0.264969018472769,"","BRA013206",7.37990072973727,7.03852779029827,7.44724544651109,8.30341832688199,6.90122995616385,7.79052082008404,7.88328294548407,6.33091586297249,5.55554961372198,6.40901105929581,6.4784133650433,6.90766708830995,5.13806399934195,6.85675947708441,5.89704545866789,8.23619458501886,6.67470565505132,7.24680398735351,7.5530046491349,6.9619129111624,7.6629059756054,8.49489713232295,7.69774370988911,8.18735196799879,7.40880803199257,6.7658648605801,6.21098414690144,6.73259121986031,7.74044526395455,8.28428245256134,7.73346508036973
"BRA013774","BRA013774","BRA013774",76.8198433881038,0.199322507664114,0.67357404259529,"","BRA013774",5.97986152511722,5.80554834485381,6.39457247192989,6.28568081856724,5.53836109033476,5.72323448564577,6.04373166613117,6.52211586512274,6.33702641817622,5.98899531369739,6.29081676813886,6.0687321740427,5.47450660695999,5.29783038022631,5.11404616708374,6.41187779510333,6.61539864610504,5.9065004449343,6.06774881241112,6.35596237712178,6.10814200691401,6.120043861093,6.09799218607422,5.66480835745039,7.28014413799588,7.16239925777971,6.94085661074919,6.27240102504713,6.61450667291171,6.83106460278907,7.63103077589955
"BRA026349","BRA026349","BRA026349",91.4399747557791,0.530568880614804,0.350393760191142,"","BRA026349",6.69233011720824,6.58582762238207,6.94527439476194,5.15869013353969,6.65594415269162,6.37599634168688,6.44918854012629,6.50089326012957,6.48049462693091,6.9197700538514,6.99116058740139,7.23465383947125,6.52137621878646,5.78248556948336,5.86931416965352,6.39265416938457,7.28760396010729,6.36047010887575,6.97503502898775,6.2697645420193,6.55529598496339,6.4252819140096,6.73387177228066,5.19017359030726,5.87709262942485,7.46681520052619,7.48816086335564,6.29798492645764,6.5782673458933,6.59831776579532,3.34222146914135
"BRA019231","BRA019231","BRA019231",121.273029407432,0.796306565744222,0.019058511048555,"","BRA019231",6.69233011720824,7.89290484637363,7.55444839520998,6.98775145293364,5.90847837052551,7.12950171502866,7.38693737411118,6.86711510509939,7.08107517984979,7.35758697290608,7.46060324693256,7.56450104961425,5.04008379142084,5.88189259658059,5.8410393691851,6.86670618019174,7.15703391083457,7.0652773156555,6.52497978533401,7.76039723458602,5.96540428279945,6.746477617148,6.64551180216568,6.19142974042934,7.78579452739242,7.55551314986113,6.83631140667241,5.8564358351157,6.76180565706565,6.76830698628869,6.41577478816666
"SSU_rRNA_eukarya ENSRNA049459518","ENSRNA049459518","ENSRNA049459518",111.533348578727,-0.931117786281947,0.277220066768062,"","SSU_rRNA_eukarya ENSRNA049459518 | ENSRNA049459518",2.41777787021532,7.74200707533069,5.83812610389817,7.76894522385498,7.75736652248612,6.89596760594957,7.14425101461244,6.91603554512959,5.50761952599898,6.42548037876799,6.40318931925159,5.75187654646832,8.76173442743674,6.92826839590455,7.2751227833404,6.64094078556843,5.49650949196832,2,6.83087882897431,6.45303036581439,4.55425197562861,6.99483388142348,7.68005938029863,6.6800766964938,7.14709410073908,5.67780544926356,5.44311165169111,5.95621895117379,5.98063058976379,7.29897976847404,7.49336539075169
"BRA006208","BRA006208","BRA006208",75.6449695492914,1.1155937981037,0.0913231571263617,"","BRA006208",7.24585773169967,6.49435891761449,6.23182951936544,4.10575984132447,5.98786686024975,6.9512285249093,4.6017555262431,4.81546665137085,7.31487850656563,7.0529341096317,6.0358233650039,6.69731283087009,4.69850635039325,6.72908877845432,7.13076145029832,4.84773682067532,7.58124433904533,6.69058443982211,6.52497978533401,6.64330707622864,5.80697793647683,5.83154214945966,6.73387177228066,2.32650886928892,5.35940262168186,6.43923842680109,7.2353828513034,6.37212216516651,4.33660597407064,4.77742730984741,3.63746861856311
"BRA011405","BRA011405","BRA011405",86.1227206045708,0.998507858906394,0.075145790691866,"","BRA011405",7.22008942573747,7.06420166879838,6.81169777974507,4.86355463281688,6.88057670597516,7.17663715559877,5.32391400021629,5.17833629103829,7.58115210370783,6.58059166609939,6.20482956519705,6.76640153547963,4.06321674410691,6.85675947708441,7.15393299101337,5.24073800938467,7.40232732223523,6.89647101180263,6.32422658530729,6.3726007232779,6.37341093144422,5.42893830607584,6.3647380846193,4.77429804957634,5.54507473494351,6.54461812152482,7.23866809582056,7.57522279115497,4.97946197570011,4.38977573789389,4.73592069679388
"BRA016611","BRA016611","BRA016611",192.55959145077,-0.390594269714357,0.66606358229803,"","BRA016611",8.08401764364116,8.02297206708652,7.69942868213401,7.82046742307077,8.60609647842813,7.87153420969031,7.31730057677741,6.6335678461797,7.96072474420343,8.34422303537464,7.4531633958306,5.72435851240299,6.34795195038807,8.91005848947176,8.57237356424731,7.95749081684922,4.95598484663182,7.4695019539251,8.34351120468834,6.1397207644351,7.72752212722989,6.38232412813711,7.92494543742022,7.68765069496586,7.54571094025142,6.07545710955133,6.09976232604419,5.98800311106725,7.57252552399233,8.13888959701582,5.48183097374582
"BRA018659","BRA018659","BRA018659",91.6800772486388,-1.891528270141,0.435688568604345,"","BRA018659",7.70188152242002,6.58582762238207,6.19443245027135,7.29753002173147,7.16305274441375,7.15326192670008,6.73513880894893,6.6335678461797,2,7.63045763861539,6.34005192039628,6.80632044451135,6.99659944248478,8.21196272774529,2,8.27345508696369,5.18303337350526,2,6.80304767363616,2,6.56946671633769,2,2,8.60372452390386,2,2,2,2,6.17110617160814,6.06620892286095,2
"BRA028459","BRA028459","BRA028459",74.691911651934,0.451374946459932,0.560056894085631,"","BRA028459",6.20673353006242,6.33475871057413,5.99135773102173,5.26168639282224,5.37077039330305,6.45459325247191,6.01887847599927,4.78066835085415,5.57893045233715,6.23306898178313,5.59677926902963,5.63850760468938,3.95982776219886,6.40072212501321,6.34248375579461,5.7132168580888,6.68298251448642,7.08785749394371,5.39450654427116,6.30486407160778,5.2955682400429,5.51099465780309,6.4918126083701,5.3781070724258,5.79575345212176,6.20969122290352,6.1702741265532,8.85537862655408,6.05283735687677,5.36307032136461,7.30309828608392
"BRA028924","BRA028924","BRA028924",25.1706493378076,-0.542773649520852,0.381724301667821,"","BRA028924",3.88242669570831,4.43984794088557,4.2768858789181,4.7262240862019,3.99030166515883,4.06938598177799,4.38548816470386,5.59363585455038,4.02632734567826,4.43037974781429,3.89454508656002,4.26840882515114,5.22981099424027,3.30590775781941,4.13867967351103,4.53353997118814,4.39547296121261,4.05966434302013,3.99665102982676,4.26317659227734,4.4354881156579,4.59515742755893,3.94317294208701,4.34016456582999,5.79575345212176,5.71014430340972,5.24825826565479,3.62036830073725,5.30924670062436,4.89958339342504,7.47480641445044
"BRA015556","BRA015556","BRA015556",13.6657826023921,1.78508468546308,0.593427352260582,"","BRA015556",2,2,2,2.99369115571705,2,2,2,2,2,2.57319708467713,2,2.59364565755294,2,2,2,2.35812523842597,6.30811037123011,2,6.22284076544014,2,3.514309293267,2,3.81939738849502,2.59258906426581,4.1451362995448,4.41996681044951,7.11541578470075,2,2,2,6.44784731056455
"BRA009989","BRA009989","BRA009989",22.3475486400827,-0.875498870413512,0.229262325619012,"","BRA009989",4.74626169547798,4.18290719835186,4.2768858789181,4.7965228096092,3.43240991356968,3.73341904638977,4.22090134155682,5.15134946307325,3.22942084288406,3.43688646520423,3.80386485186336,3.01300521554816,6.28517981361908,3.78826281888993,3.27391083372705,4.46156706071045,4.39547296121261,3.86423336592767,3.6667897875324,4.11283820995477,4.00612133732641,3.36501877093149,3.94317294208701,4.97403945611052,4.89606546621947,5.38912480738199,4.64124910681086,4.03977104898645,4.60024872936888,4.64396315119499,7.48720555445404
"BRA005019","BRA005019","BRA005019",85.6625486729112,0.813809188249702,0.310962664648062,"","BRA005019",7.44808439357941,6.5679919444568,7.29066573353634,3.72812546712187,6.44707692909033,7.04311701224785,5.77353441025486,5.59363585455038,7.09735808594473,6.93134873735245,6.0157619090531,7.31063827866654,4.33520237974997,7.40009344943028,7.24306767471258,5.15206287671223,7.41231814784036,7.08785749394371,5.92010031144205,6.52921187898749,6.63830479605633,5.51099465780309,7.39580774898556,3.18261363429961,4.97208254674938,5.4919050550297,6.90408703386691,6.92548906791765,4.90338672909331,4.27407587917828,3.39581829775456
"RBCS BRA028406","BRA028406","BRA028406",68.0849702216327,0.546156569986992,0.683409113244552,"","RBCS BRA028406 | BRA028406",7.16712954164491,5.42450021662523,5.42975399831288,2.73192072773496,6.65594415269162,7.19963967869152,4.0350907395579,4.42272786668002,6.96163897043228,6.79856562622832,4.83098667119553,6.02428939677799,5.51153877976863,6.75554278636131,7.3472593262319,4.22121803262978,7.77952139151476,6.9953355709008,5.5364857865216,6.01809042372594,6.66494593034446,5.34193186294755,6.40835180983384,3.18261363429961,3.59155002851707,6.10818362143747,6.39890151093311,6.85829062027482,5.39508390033611,4.64396315119499,2.25329561194005
"BRA008452","BRA008452","BRA008452",38.8808353554834,-0.333474443641387,0.961382735516871,"","BRA008452",2,2,2,2,2,7.04311701224785,2.35803662389222,2,2.25351017894407,2,2.53904251442534,2,2,2,2,2,5.60502697621398,6.55128993031761,6.65521944650736,6.87115458859061,2,6.93663696497745,6.55138497686449,2,2,2,5.34897212415754,7.66643972086346,8.17592126304218,2,2
"BRA032203","BRA032203","BRA032203",260.340081463026,-0.125943023791231,0.855004566033965,"","BRA032203",8.08401764364116,8.29102821995265,7.20550464666925,8.66930234741861,8.51523067962434,7.79807656275932,8.01479678288169,7.48498080411769,7.94731277529392,8.21281345566,8.44412858560622,8.0916003479272,7.688676047269,8.8251829729445,8.01830668949744,8.21446267695055,7.12093534141377,8.04933411482541,8.17459901898289,7.94971162861994,7.59525950974949,8.57815084615595,7.54979981420607,8.46958418891211,7.9592458059431,6.75557238906332,6.76063074006069,8.43298774345785,8.03596502305954,8.27302459015759,7.69923400013535
"BRA001843","BRA001843","BRA001843",32.4562628891527,-0.656205834376215,0.563247763139142,"","BRA001843",5.12515062658163,3.4700620887131,3.28827895421246,3.57654456267857,3.43240991356968,3.11274987791018,3.08863135189336,5.5734469004393,3.10609659742647,3.30068077080603,5.19442461002424,6.02428939677799,5.71574540342178,3.5671510950245,3.57793712228615,5.61710655180803,3.54118058376941,4.1482727574045,3.89485319056831,5.90825997964261,5.39440151806606,5.09825523199708,4.26123178008891,7.30758289362683,6.45567499623359,5.01064402941665,5.18154392547792,3.4482557117243,4.15168347158696,5.47210364957114,7.26400045482972
"BRA035909","BRA035909","BRA035909",33.5361343278374,-0.369905046648137,0.610437749428727,"","BRA035909",4.51150784571243,4.9609372421354,5.09294344064415,6.10356438213154,3.64326272752908,4.63959928503278,5.47774163431551,5.69054843973746,3.88340845400251,4.87609863247947,4.34399638020854,4.48065225415283,5.47450660695999,3.97994662709244,4.04262898654366,4.60209228075308,5.03570451471936,4.38548368090655,5.31790839678038,5.39247992042749,4.99318997172397,4.59515742755893,5.3460843954566,5.74897500133647,5.70955292265348,4.74532645198202,5.42014637448318,4.62908563031645,5.60176848167349,5.33447395489817,7.35476138414773
"BRA023099","BRA023099","BRA023099",20.8233548404836,-1.12822744124401,0.124062085387611,"","BRA023099",3.59225862090218,4.35918070796465,4.61551274697217,4.10575984132447,3.43240991356968,4.34170428908023,4.22090134155682,6.19216200172334,4.21722363980515,3.56133493026656,4.13670293528353,3.01300521554816,5.31607064008655,2.57608428498455,4.54145299498635,4.73013641750012,4.54826106043732,3.63811802420188,2.34696724780791,4.031354395047,4.16387323236209,3.17672961785067,3.68399744367977,5.26830838015408,4.59319222125345,4.95775407248372,3.57301260781176,3.2527931382939,5.30924670062436,3.27117841134213,7.31357997126566
"Plant_SRP ENSRNA049458977","ENSRNA049458977","ENSRNA049458977",64.5983463064387,1.347375023049,0.0631217827050573,"","Plant_SRP ENSRNA049458977 | ENSRNA049458977",5.33176916475782,6.37634429694006,7.53463354899496,2,5.53836109033476,6.41582996827089,4.13098538882396,5.51112745118797,5.62458518689201,5.17775525350155,6.67029791112236,7.2443736515776,6.26363379525765,5.56041471410217,6.90354459955433,5.15206287671223,7.28216608263546,6.90920598413891,7.58604275994661,6.72332175918325,5.26105971043797,5.15039457971471,4.52168090416351,4.77429804957634,5.61787280435615,6.04197095470654,5.61475189219703,6.44263512419222,4.97946197570011,4.01046244512565,2
"Plant_SRP ENSRNA049455671","ENSRNA049455671","ENSRNA049455671",6.33852295361771,-0.683570225716033,NA,"","Plant_SRP ENSRNA049455671 | ENSRNA049455671",2.41777787021532,2,2.56636550736647,2,3.64326272752908,2.36809071430216,2,2,2,2,2,2,2.65812560756292,2,2,2,2,2,2.34696724780791,2.77617871554241,2,3.17672961785067,2,2,2.48825373736847,2,7.11183717380097,2,2,5.33447395489817,2
"BRA015748","BRA015748","BRA015748",52.4223765449709,2.49827853587549,0.0834175061752835,"","BRA015748",3.00547554645913,2,6.30383538283466,2,2,3.29467556352667,2.35803662389222,2.41740813537075,2.82245789715066,7.62333671711883,2.29455186090572,2,2.36626964882794,2.98666210357859,2.64824891362517,2.88383783868466,5.98566078358403,6.9953355709008,7.53619747473294,6.48398735245412,2.76233403111233,6.86042566141234,6.53179957472639,6.77681071492513,7.36012618578646,5.21976738977912,5.54215810050059,7.96681210494519,6.51576910150474,2.26536595943947,2
"BRA001320","BRA001320","BRA001320",19.4982271890524,-0.10664040643488,0.957886505054058,"","BRA001320",4.94810882973095,4.35918070796465,4.3238225729586,4.49209455251566,3.99030166515883,2.66109949545808,3.42765055829263,5.5734469004393,5.05310340746152,3.9733915884762,4.27815336077633,4.01946412244476,5.04008379142084,3.97994662709244,4.73825930618384,3.08884495875866,3.46643266353424,5.24037254369763,2,4.33285188409594,3.39206611000398,3.36501877093149,4.43997960198871,2.59258906426581,5.1130624894529,4.61475756135885,3.57301260781176,4.15625375859439,4.15168347158696,2.26536595943947,7.25315091464797
"BRA001958","BRA001958","BRA001958",11.0983233024886,-2.17060033982,0.266438106267021,"","BRA001958",2,2.66912903887217,2.84904970148548,2,2,2,2,3.227805305396,2,2.79221025970693,2.29455186090572,2,3.84845360679692,2,2,4.03539554415175,2.66702238909862,2,2.62645620500018,3.27809028909311,2,2,2.39634275758351,6.52956151432489,3.77250884065385,4.76598363845406,2.89437611425053,2,4.0137648737294,4.27407587917828,7.19764450452813
"BRA019049","BRA019049","BRA019049",52.3815274613712,0.660273106276677,0.298164564026335,"","BRA019049",6.35616959831416,5.50169041309401,5.42975399831288,4.2124660977734,5.82446559910009,6.03598568149509,5.10523763076005,5.03805165431499,6.64460664845743,5.45946420275076,5.45498824398515,6.23395973770961,5.61725213904025,5.73008961488476,6.49544322880161,4.84773682067532,7.07764600906977,5.85477317974478,6.18020359382835,5.78937418662306,6.23802026296646,5.09825523199708,6.34242661759437,4.10489960402366,4.54422602454336,6.75039848599868,6.58592383301524,6.01910209890887,4.73802869082335,4.77742730984741,3.34222146914135
"BRA016068","BRA016068","BRA016068",73.7196339246089,0.0966898616969327,0.947714079624834,"","BRA016068",4.51150784571243,6.85949026902818,5.78879262842726,8.00991780139162,5.48463195618473,4.99556545135214,6.86631683741823,5.69054843973746,4.94928133171462,6.01098807618977,6.41855118562339,5.75187654646832,5.68365568308019,5.43508842758702,5.01628404670661,6.73552683620258,5.65637073562929,5.9065004449343,6.04416637619746,6.90586145877399,5.75832312534725,6.06677529581865,5.20482101573975,7.77722906735083,7.55191699974214,5.54067367292584,5.11159431087299,5.32043446688042,6.26529299982833,6.0309988574794,6.89670860073464
"BRA001221","BRA001221","BRA001221",37.6123785716519,-0.450785129565809,0.634950479927093,"","BRA001221",4.74626169547798,4.35918070796465,4.92044097745654,5.72527245520303,4.50390140906948,3.96585313150888,5.64948887187483,6.26949481511935,4.02632734567826,3.88087884521411,4.87619475702089,5.30866192905034,5.89459909625131,2.98666210357859,3.09391811034321,5.40324213574453,5.1112487911041,3.86423336592767,4.4195782918706,5.42474910221991,5.75832312534725,4.92947789601916,4.8088332382572,6.48116463109434,6.24200749734266,6.59743967252888,6.12838190940148,3.4482557117243,4.55123425934906,6.26113066936155,6.73455924267436
"BRA012083","BRA012083","BRA012083",85.5160327268426,0.307183058348014,0.822737532022473,"","BRA012083",6.61534488178291,6.60344549224878,6.38353755666899,2.73192072773496,6.88057670597516,7.49754318299151,5.61673624967427,5.5734469004393,7.1293827285706,7.06349562178249,5.88915614895778,6.79313648864718,3.84845360679692,7.33141137280458,7.72532467867549,5.24073800938467,7.5178796816979,7.2667328464546,6.41895292367852,5.95320038297612,6.7544965522618,6.48741149258712,7.29484970059898,4.26592552131804,4.27085375339349,5.71014430340972,6.09251783196055,7.18058938621547,5.44959660589771,4.93810691486669,2.89814681395998
"BRA034679","BRA034679","BRA034679",42.779310426891,-1.41626568529505,0.533305672027271,"","BRA034679",2.41777787021532,3.98205848722642,6.80344150737844,7.44707485029891,3.43240991356968,2,2.8836531733376,2.2237475474857,2.46906087865869,2,2.29455186090572,2.32714425782558,6.46585264095163,5.61921837191284,2,5.58359228758716,2,2,4.74621961643739,6.30486407160778,5.83070353328447,4.05366520593084,4.67238961736026,7.65166015824084,6.57016814543531,2,5.20860098099342,4.45807383891181,6.54109420953402,7.64592176422532,5.37912354893076
"BRA029067","BRA029067","BRA029067",45.8677124134538,0.09207456000485,0.915572171844369,"","BRA029067",5.94881951239185,4.84723198701904,5.75494078784205,5.68877098781568,5.11192824106054,5.04720525255434,5.9416419123931,6.11044796050653,5.64688195439897,5.17775525350155,5.39412518371183,5.51546435549332,5.74713685862853,5.06384152037888,5.4498430512376,5.64985991163211,5.3167012269884,5.56401849555359,5.15131329236192,6.2518892668562,4.95051481715237,4.15922644707501,4.59900230816678,4.87762277501629,5.85718371031659,6.45840300595328,5.61475189219703,5.41699697544582,6.21896807657837,5.59773966566256,7.07157186734353
